"DOI","Materials Science","Social Sciences","Dentistry","Immunology and Microbiology","Business, Management and Accounting","Veterinary","Pharmacology, Toxicology and Pharmaceutics","Mathematics","Nursing","Psychology","Arts and Humanities","Energy","Earth and Planetary Sciences","Economics, Econometrics and Finance","Computer Science","Engineering","Neuroscience","Health Professions","Chemical Engineering","Environmental Science","Medicine","Agricultural and Biological Sciences","Physics and Astronomy","Biochemistry, Genetics and Molecular Biology","Chemistry","Decision Sciences"
"https://doi.org/10.3390/agronomy12020527","0.0037735849056603774","0.007547169811320755","0","0","0.011320754716981131","0","0","0","0.011320754716981131","0","0.007547169811320755","0","0.026415094339622643","0","0.0037735849056603774","0.026415094339622643","0.007547169811320755","0","0","0.20754716981132076","0.026415094339622643","0.6377358490566037","0.0037735849056603774","0.018867924528301886","0","0"
"https://doi.org/10.3201/eid1702.101293","0","0","0","0","0","0","0","0","0","0.041666666666666664","0","0","0","0","0","0","0","0","0","0.08333333333333333","0.20833333333333334","0.6666666666666666","0","0","0","0"
"https://doi.org/10.1186/s13071-019-3598-1","0","0.0072992700729927005","0","0.058394160583941604","0","0","0","0","0","0.0072992700729927005","0","0","0.06569343065693431","0","0.0072992700729927005","0","0","0","0","0.043795620437956206","0.40145985401459855","0.145985401459854","0","0.26277372262773724","0","0"
"https://doi.org/10.1016/j.aquaculture.2020.735506","0","0","0","0.1111111111111111","0","0","0","0","0.037037037037037035","0","0","0","0.037037037037037035","0","0","0","0","0","0","0.24691358024691357","0","0.5185185185185185","0","0.04938271604938271","0","0"
"https://doi.org/10.1051/fruits/2012009","0.10476190476190476","0","0","0","0","0","0","0","0.02857142857142857","0","0","0","0","0","0","0.11428571428571428","0","0","0","0.01904761904761905","0.05714285714285714","0.2571428571428571","0","0.1523809523809524","0.26666666666666666","0"
"https://doi.org/10.1111/ele.12616","0","0.017094017094017096","0","0","0","0","0","0.02564102564102564","0","0","0","0","0.008547008547008548","0","0.008547008547008548","0","0","0","0","0.19658119658119658","0.008547008547008548","0.6837606837606838","0","0.05128205128205128","0","0"
"https://doi.org/10.1016/j.dib.2022.108458","0","0","0","0","0","0","0","0","0.1111111111111111","0","0","0","0","0","0","0.1111111111111111","0","0","0.05555555555555555","0.2222222222222222","0","0.4444444444444444","0","0","0.05555555555555555","0"
"https://doi.org/10.3389/fpls.2019.00127","0","0","0.031088082901554404","0","0","0","0","0","0","0","0","0","0.010362694300518135","0","0","0","0","0","0","0.06735751295336788","0.010362694300518135","0.6839378238341969","0","0.19689119170984457","0","0"
"https://doi.org/10.1038/s41598-017-16399-x","0","0","0","0","0","0","0","0","0","0","0","0","0.05555555555555555","0","0.011111111111111112","0","0","0","0","0.05555555555555555","0.03333333333333333","0.43333333333333335","0","0.4111111111111111","0","0"
"https://doi.org/10.4314/ijbcs.v6i3.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.19047619047619047","0.5714285714285714","0","0.23809523809523808","0","0"
"https://doi.org/10.1016/j.dib.2022.108191","0.7619047619047619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.14285714285714285","0","0","0","0.047619047619047616","0","0.047619047619047616","0","0","0","0"
"https://doi.org/10.3389/fpubh.2014.00280","0","0.007194244604316547","0","0.17266187050359713","0","0","0","0.014388489208633094","0","0","0.014388489208633094","0","0","0","0","0","0","0.04316546762589928","0","0.014388489208633094","0.5971223021582733","0.12949640287769784","0","0.007194244604316547","0","0"
"https://doi.org/10.1186/1297-9686-46-25","0","0","0","0.011111111111111112","0","0.022222222222222223","0","0","0.011111111111111112","0","0","0","0","0","0","0","0","0","0","0.022222222222222223","0.03333333333333333","0.5111111111111111","0","0.37777777777777777","0.011111111111111112","0"
"https://doi.org/10.35690/978-2-7592-3243-7","0","0.10810810810810811","0","0","0.14864864864864866","0","0","0","0","0.013513513513513514","0","0.013513513513513514","0","0.04054054054054054","0","0","0","0","0","0.21621621621621623","0","0.44594594594594594","0","0","0","0.013513513513513514"
"https://doi.org/10.3390/v10100542","0","0","0","0","0","0","0","0","0","0","0","0","0.008771929824561403","0","0.017543859649122806","0","0","0","0","0.05263157894736842","0.02631578947368421","0.5701754385964912","0","0.32456140350877194","0","0"
"https://doi.org/10.1128/genomea.00727-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.023809523809523808","0","0.6428571428571429","0","0.3333333333333333","0","0"
"https://doi.org/10.4000/developpementdurable.17598","0","0.3076923076923077","0","0","0.019230769230769232","0","0","0","0","0","0","0","0","0.09615384615384616","0","0.019230769230769232","0","0.019230769230769232","0","0.4230769230769231","0","0.11538461538461539","0","0","0","0"
"https://doi.org/10.11145/270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6666666666666666","0","0.3333333333333333"
"https://doi.org/10.1002/ece3.2968","0","0.006535947712418301","0","0","0","0","0","0.006535947712418301","0","0","0","0","0.026143790849673203","0.006535947712418301","0.0196078431372549","0","0","0","0","0.3790849673202614","0","0.41830065359477125","0","0.13071895424836602","0","0.006535947712418301"
"https://doi.org/10.1016/j.future.2021.03.012","0.009708737864077669","0","0","0","0.009708737864077669","0","0","0","0","0","0","0","0","0","0.6310679611650486","0.04854368932038835","0","0","0","0.02912621359223301","0","0.009708737864077669","0.009708737864077669","0","0","0.2524271844660194"
"https://doi.org/10.3897/oneeco.7.e87179","0","0.009523809523809525","0","0","0","0","0","0","0","0","0","0","0.06666666666666667","0.0761904761904762","0.009523809523809525","0","0","0.009523809523809525","0","0.7619047619047619","0.009523809523809525","0.047619047619047616","0","0.009523809523809525","0","0"
"https://doi.org/10.1016/j.jtbi.2024.111755","0","0.014705882352941176","0","0","0","0","0","0.14705882352941177","0","0","0","0","0","0.014705882352941176","0.07352941176470588","0","0","0","0","0.4117647058823529","0","0.17647058823529413","0","0.1323529411764706","0","0.029411764705882353"
"https://doi.org/10.4314/ijbcs.v12i4.27","0","0","0","0","0.027777777777777776","0","0","0","0","0","0","0","0","0.027777777777777776","0","0","0","0","0","0.05555555555555555","0","0.8888888888888888","0","0","0","0"
"https://doi.org/10.1684/ocl.2009.0243","0","0","0","0","0","0","0","0","0","0","0","0.15151515151515152","0","0.6666666666666666","0","0","0","0","0","0.030303030303030304","0","0.12121212121212122","0","0","0.030303030303030304","0"
"https://doi.org/10.3390/rs6076620","0","0","0","0","0","0","0","0","0","0","0","0","0.043478260869565216","0","0.021739130434782608","0.06521739130434782","0","0","0","0.5543478260869565","0.021739130434782608","0.25","0.010869565217391304","0","0.03260869565217391","0"
"https://doi.org/10.1051/fruits:2002039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0"
"https://doi.org/10.1111/jeb.14246","0","0.024390243902439025","0","0.024390243902439025","0","0","0","0","0","0","0","0.006097560975609756","0.04878048780487805","0","0","0.006097560975609756","0.012195121951219513","0","0","0.08536585365853659","0.036585365853658534","0.5914634146341463","0","0.15853658536585366","0","0.006097560975609756"
"https://doi.org/10.1186/s12284-020-0366-y","0","0","0","0","0.059322033898305086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025423728813559324","0.2711864406779661","0","0.6440677966101694","0","0"
"https://doi.org/10.1016/j.pedobi.2020.150685","0.009900990099009901","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009900990099009901","0","0","0","0","0.09900990099009901","0.009900990099009901","0.8613861386138614","0","0.009900990099009901","0","0"
"https://doi.org/10.1093/ve/veae025","0","0","0","0","0","0","0","0.004366812227074236","0","0.008733624454148471","0","0","0.004366812227074236","0","0.013100436681222707","0","0","0","0","0.19213973799126638","0.017467248908296942","0.4890829694323144","0.008733624454148471","0.26200873362445415","0","0"
"https://doi.org/10.3390/v12070778","0","0","0","0.11945392491467577","0","0.010238907849829351","0","0","0","0","0","0","0","0","0","0","0","0","0","0.040955631399317405","0.27303754266211605","0.5085324232081911","0","0.04778156996587031","0","0"
"https://doi.org/10.3389/fcimb.2017.00535","0.0064516129032258064","0","0","0.2","0","0.012903225806451613","0","0","0.025806451612903226","0","0","0","0","0","0.0064516129032258064","0.0064516129032258064","0","0","0","0.06451612903225806","0.16129032258064516","0.2645161290322581","0","0.24516129032258063","0","0.0064516129032258064"
"https://doi.org/10.1175/wcas-d-19-0134.1","0","0.25984251968503935","0","0","0.015748031496062992","0","0","0","0.007874015748031496","0.007874015748031496","0.007874015748031496","0","0.015748031496062992","0.023622047244094488","0","0","0","0.047244094488188976","0","0.15748031496062992","0","0.4566929133858268","0","0","0","0"
"https://doi.org/10.4236/as.2013.411078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.14285714285714285","0","0.7428571428571429","0","0.11428571428571428","0","0"
"https://doi.org/10.1111/mec.14007","0","0","0.0033333333333333335","0.016666666666666666","0","0","0.006666666666666667","0","0.01","0","0","0","0.0033333333333333335","0","0","0","0","0","0","0.13","0.04","0.35333333333333333","0","0.43666666666666665","0","0"
"https://doi.org/10.5194/bg-13-5433-2016","0.012048192771084338","0","0","0","0","0","0","0","0","0","0","0","0.012048192771084338","0","0.012048192771084338","0.10843373493975904","0","0","0","0.5662650602409639","0","0.25301204819277107","0","0","0","0.03614457831325301"
"https://doi.org/10.3390/molecules26185566","0","0","0","0","0","0","0.05982905982905983","0","0.017094017094017096","0","0","0","0","0","0","0","0.008547008547008548","0.017094017094017096","0","0","0.48717948717948717","0.18803418803418803","0","0.21367521367521367","0.008547008547008548","0"
"https://doi.org/10.1111/pce.14543","0","0","0","0","0","0","0","0","0.014336917562724014","0","0","0","0.0931899641577061","0.0035842293906810036","0","0.0035842293906810036","0","0","0","0.5053763440860215","0","0.3548387096774194","0","0.025089605734767026","0","0"
"https://doi.org/10.1145/3579028","0","0","0","0","0.015384615384615385","0","0","0","0","0","0","0","0","0","0.9230769230769231","0.03076923076923077","0","0","0","0","0","0","0","0.015384615384615385","0","0.015384615384615385"
"https://doi.org/10.4000/developpementdurable.11110","0","0.171875","0","0","0.0625","0","0","0","0","0","0","0","0","0.3125","0","0.015625","0","0","0","0.375","0","0.0625","0","0","0","0"
"https://doi.org/10.4000/cybergeo.33636","0","0.21739130434782608","0","0","0.17391304347826086","0","0","0","0","0","0","0","0","0.043478260869565216","0.043478260869565216","0","0","0","0","0.17391304347826086","0","0.30434782608695654","0","0","0","0.043478260869565216"
"https://doi.org/10.5194/bg-14-4619-2017","0","0.0045662100456621","0","0","0","0","0","0","0","0","0","0","0.1689497716894977","0.0045662100456621","0","0.0684931506849315","0","0","0","0.7214611872146118","0.0045662100456621","0.0273972602739726","0","0","0","0"
"https://doi.org/10.1016/j.dib.2023.109244","0","0","0","0","0","0.1111111111111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2222222222222222","0.1111111111111111","0.4444444444444444","0","0","0.1111111111111111","0"
"https://doi.org/10.24193/subbchem.2023.3.09","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8","0","0","0","0"
"https://doi.org/10.5897/ajar11.1845","0","0","0","0","0","0","0","0","0.017857142857142856","0","0.017857142857142856","0","0.017857142857142856","0","0","0.017857142857142856","0","0.03571428571428571","0","0.03571428571428571","0.017857142857142856","0.6964285714285714","0","0.125","0.017857142857142856","0"
"https://doi.org/10.1684/agr.2007.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08333333333333333","0","0.5","0","0.4166666666666667","0","0"
"https://doi.org/10.1094/pdis-03-16-0412-pdn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8125","0","0.1875","0","0"
"https://doi.org/10.1128/aem.02972-18","0","0","0","0.009615384615384616","0","0","0","0.004807692307692308","0","0","0","0","0.019230769230769232","0","0.014423076923076924","0","0.004807692307692308","0","0","0.03365384615384615","0.014423076923076924","0.5384615384615384","0","0.3605769230769231","0","0"
"https://doi.org/10.1051/fruits:2008035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0.9","0","0","0","0"
"https://doi.org/10.1111/gcb.16617","0","0.008771929824561403","0","0.2719298245614035","0","0","0","0","0","0.008771929824561403","0","0","0.03508771929824561","0.017543859649122806","0","0","0","0.008771929824561403","0","0.22807017543859648","0.15789473684210525","0.15789473684210525","0","0.10526315789473684","0","0"
"https://doi.org/10.1186/1743-422x-6-194","0","0","0","0.006289308176100629","0","0","0","0","0","0","0","0","0.006289308176100629","0","0","0","0","0","0","0","0.05660377358490566","0.5786163522012578","0","0.3522012578616352","0","0"
"https://doi.org/10.19182/agritrop/00039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.26666666666666666","0","0.6","0","0.13333333333333333","0","0"
"https://doi.org/10.4000/economierurale.6525","0","0.125","0","0","0.175","0","0","0","0","0","0.025","0","0","0","0","0","0","0.025","0","0.25","0","0.375","0","0.025","0","0"
"https://doi.org/10.1186/1471-2156-15-3","0","0","0","0.007352941176470588","0","0","0","0.029411764705882353","0","0","0","0","0","0","0.007352941176470588","0.007352941176470588","0.014705882352941176","0","0","0.007352941176470588","0.007352941176470588","0.27941176470588236","0","0.6397058823529411","0","0"
"https://doi.org/10.1371/journal.pone.0213641","0","0.16149068322981366","0","0","0.012422360248447204","0","0","0","0","0","0.006211180124223602","0.006211180124223602","0.062111801242236024","0.031055900621118012","0","0.012422360248447204","0","0.018633540372670808","0","0.30434782608695654","0.018633540372670808","0.36024844720496896","0","0","0","0.006211180124223602"
"https://doi.org/10.1051/fruits/2014003","0.01834862385321101","0","0","0","0","0","0","0","0.3211009174311927","0","0","0.009174311926605505","0","0","0","0.1559633027522936","0.08256880733944955","0","0","0.045871559633027525","0.1559633027522936","0.13761467889908258","0","0.05504587155963303","0.01834862385321101","0"
"https://doi.org/10.1626/pps.16.217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0"
"https://doi.org/10.1093/jxb/err052","0","0","0","0","0","0","0","0","0","0","0","0","0.015463917525773196","0","0","0","0","0","0","0.02577319587628866","0.005154639175257732","0.6185567010309279","0","0.33505154639175255","0","0"
"https://doi.org/10.1111/nph.18636","0","0","0","0","0","0","0.005208333333333333","0","0","0","0","0","0.005208333333333333","0","0","0.020833333333333332","0","0","0","0.46875","0.005208333333333333","0.46875","0","0.026041666666666668","0","0"
"https://doi.org/10.1186/1471-2164-15-540","0.0053475935828877","0","0","0.0053475935828877","0","0","0","0","0.0053475935828877","0","0","0","0","0","0.0053475935828877","0.0855614973262032","0","0","0","0.0106951871657754","0","0.48128342245989303","0","0.40106951871657753","0","0"
"https://doi.org/10.1016/j.foodres.2021.110223","0.007874015748031496","0","0","0","0.007874015748031496","0","0","0","0.07086614173228346","0","0","0.023622047244094488","0","0","0.007874015748031496","0","0.007874015748031496","0","0","0","0.5511811023622047","0.12598425196850394","0","0.08661417322834646","0.11023622047244094","0"
"https://doi.org/10.1371/journal.pone.0208871","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005235602094240838","0.005235602094240838","0","0","0","0","0.005235602094240838","0","0.41361256544502617","0","0.5706806282722513","0","0"
"https://doi.org/10.1127/jgeomorphology/2022/0752","0","0.008849557522123894","0","0","0","0","0","0.008849557522123894","0","0","0","0","0.17699115044247787","0","0.017699115044247787","0.008849557522123894","0","0","0","0.6194690265486725","0","0.1592920353982301","0","0","0","0"
"https://doi.org/10.1111/sum.12885","0.01834862385321101","0.0045871559633027525","0","0","0.03211009174311927","0","0","0","0.0045871559633027525","0","0","0","0.009174311926605505","0","0","0.03669724770642202","0.0045871559633027525","0","0","0.21559633027522937","0.0871559633027523","0.5458715596330275","0","0.027522935779816515","0.013761467889908258","0"
"https://doi.org/10.3389/fpls.2016.01384","0","0","0","0","0","0","0","0","0.009900990099009901","0","0","0","0.0049504950495049506","0","0","0","0","0","0","0.0049504950495049506","0","0.6287128712871287","0","0.35148514851485146","0","0"
"https://doi.org/10.1186/1471-2164-9-183","0.012345679012345678","0","0","0.012345679012345678","0","0","0","0","0","0","0","0","0","0","0.030864197530864196","0","0","0","0","0.012345679012345678","0.006172839506172839","0.16049382716049382","0","0.7407407407407407","0.018518518518518517","0.006172839506172839"
"https://doi.org/10.1007/s10460-020-10170-1","0","0.05185185185185185","0","0","0.037037037037037035","0","0","0","0.014814814814814815","0","0","0","0","0.022222222222222223","0","0","0","0","0","0.07407407407407407","0","0.7185185185185186","0","0.07407407407407407","0","0.007407407407407408"
"https://doi.org/10.5897/ajb2015.14966","0.017793594306049824","0","0","0","0","0","0","0","0.0071174377224199285","0","0","0.010676156583629894","0","0","0","0.23843416370106763","0","0","0.014234875444839857","0.0035587188612099642","0.042704626334519574","0.08185053380782918","0","0.5480427046263345","0.03558718861209965","0"
"https://doi.org/10.1051/cagri/2017055","0","0.2702702702702703","0","0","0.33783783783783783","0","0","0","0","0.02702702702702703","0","0","0","0.02702702702702703","0.06756756756756757","0.013513513513513514","0","0.04054054054054054","0","0.013513513513513514","0","0.14864864864864866","0","0","0","0.05405405405405406"
"https://doi.org/10.35690/978-2-7592-3353-3/c16","0.0012690355329949238","0.19923857868020303","0","0","0.05203045685279188","0","0","0.0012690355329949238","0.02284263959390863","0.012690355329949238","0.04060913705583756","0.012690355329949238","0.006345177664974619","0.015228426395939087","0.006345177664974619","0.005076142131979695","0.007614213197969543","0.04568527918781726","0","0.11928934010152284","0.09263959390862944","0.3236040609137056","0.0012690355329949238","0.030456852791878174","0","0.0038071065989847717"
"https://doi.org/10.1002/ps.7710","0","0","0","0","0","0","0","0.02040816326530612","0","0","0","0","0","0","0.01020408163265306","0","0","0","0","0.09183673469387756","0","0.7346938775510204","0","0.1326530612244898","0","0.01020408163265306"
"https://doi.org/10.1371/journal.pone.0173340","0","0.005714285714285714","0","0.005714285714285714","0","0","0","0.005714285714285714","0","0.005714285714285714","0","0","0.08571428571428572","0.005714285714285714","0.022857142857142857","0.05714285714285714","0","0","0","0.5828571428571429","0.045714285714285714","0.13142857142857142","0","0.045714285714285714","0","0"
"https://doi.org/10.3390/foods11172618","0.016666666666666666","0","0","0.008333333333333333","0","0","0","0","0.041666666666666664","0","0","0","0","0","0.016666666666666666","0.041666666666666664","0","0","0","0","0.058333333333333334","0.4","0","0.38333333333333336","0.03333333333333333","0"
"https://doi.org/10.1016/j.gecco.2016.01.005","0","0","0","0","0","0","0","0","0","0","0","0","0.01282051282051282","0.07692307692307693","0.004273504273504274","0.017094017094017096","0","0","0","0.8247863247863247","0","0.05982905982905983","0","0.004273504273504274","0","0"
"https://doi.org/10.1155/2016/4767453","0","0.057692307692307696","0","0","0","0","0","0","0.09615384615384616","0","0","0","0","0","0","0","0","0","0","0.34615384615384615","0.11538461538461539","0.21153846153846154","0","0.17307692307692307","0","0"
"https://doi.org/10.1016/j.jembe.2020.151468","0.004901960784313725","0.00980392156862745","0","0.004901960784313725","0","0","0","0.014705882352941176","0","0","0.004901960784313725","0","0.0392156862745098","0","0.004901960784313725","0.004901960784313725","0","0.00980392156862745","0","0.7401960784313726","0.00980392156862745","0.09313725490196079","0","0.05392156862745098","0.004901960784313725","0"
"https://doi.org/10.1128/aem.61.6.2086-2092.1995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011235955056179775","0","0","0","0","0.011235955056179775","0","0.5955056179775281","0","0.3707865168539326","0.011235955056179775","0"
"https://doi.org/10.1002/ppp3.10424","0","0.015151515151515152","0","0","0","0","0","0","0.030303030303030304","0.007575757575757576","0.007575757575757576","0","0","0.007575757575757576","0.007575757575757576","0","0","0.022727272727272728","0","0.03787878787878788","0.015151515151515152","0.5606060606060606","0","0.2878787878787879","0","0"
"https://doi.org/10.1371/journal.pone.0155736","0.00558659217877095","0.0223463687150838","0","0.00558659217877095","0","0","0","0.01675977653631285","0","0.0335195530726257","0.00558659217877095","0","0.01675977653631285","0","0.0111731843575419","0","0.09497206703910614","0","0","0.15083798882681565","0","0.4245810055865922","0","0.2122905027932961","0","0"
"https://doi.org/10.19182/remvt.9786","0","0.16666666666666666","0","0","0","0","0","0","0","0","0.16666666666666666","0","0.16666666666666666","0","0","0","0","0","0","0.5","0","0","0","0","0","0"
"https://doi.org/10.3201/eid1612.100412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06756756756756757","0.13513513513513514","0.7837837837837838","0","0.013513513513513514","0","0"
"https://doi.org/10.1080/07352689.2022.2156061","0.002577319587628866","0.04896907216494845","0","0.005154639175257732","0.002577319587628866","0","0","0","0","0","0.041237113402061855","0.002577319587628866","0.061855670103092786","0","0.002577319587628866","0","0","0","0","0.028350515463917526","0.005154639175257732","0.5747422680412371","0","0.22422680412371135","0","0"
"https://doi.org/10.1186/s12870-018-1450-y","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012422360248447204","0.024844720496894408","0.055900621118012424","0","0","0","0.043478260869565216","0.018633540372670808","0.37888198757763975","0","0.45962732919254656","0","0.006211180124223602"
"https://doi.org/10.1590/s1806-66902011000300009","0","0","0","0","0","0","0","0","0","0","0","0","0.05263157894736842","0","0","0.10526315789473684","0","0","0","0.631578947368421","0","0.21052631578947367","0","0","0","0"
"https://doi.org/10.1109/icpr48806.2021.9412643","0","0","0","0","0","0","0","0","0","0.015873015873015872","0","0","0","0","0.38095238095238093","0.06349206349206349","0","0","0","0.047619047619047616","0","0.38095238095238093","0","0.09523809523809523","0.015873015873015872","0"
"https://doi.org/10.1111/j.1574-6941.2012.01315.x","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012345679012345678","0.006172839506172839","0","0","0","0.19753086419753085","0","0.7345679012345679","0","0.04938271604938271","0","0"
"https://doi.org/10.21273/hortsci.49.10.1298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"https://doi.org/10.1093/jxb/erz436","0","0","0","0","0.013245033112582781","0","0","0","0","0","0","0.006622516556291391","0","0","0","0","0","0","0","0","0.019867549668874173","0.5099337748344371","0","0.4503311258278146","0","0"
"https://doi.org/10.3390/su141710977","0","0.27419354838709675","0","0","0.06451612903225806","0","0","0","0","0","0","0","0","0.03225806451612903","0","0","0","0.016129032258064516","0","0.22580645161290322","0.016129032258064516","0.3225806451612903","0","0.016129032258064516","0","0.03225806451612903"
"https://doi.org/10.19182/remvt.9777","0","0.04","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.36","0.36","0","0","0","0"
"https://doi.org/10.1016/j.cropro.2018.09.010","0","0","0","0","0","0","0","0","0","0","0","0","0.14285714285714285","0","0.01020408163265306","0","0","0","0","0.04081632653061224","0","0.7244897959183674","0","0.08163265306122448","0","0"
"https://doi.org/10.1177/2399654419838711","0","0.4642857142857143","0","0","0.03571428571428571","0","0","0","0","0","0.10714285714285714","0","0.07142857142857142","0.03571428571428571","0","0.03571428571428571","0","0","0","0.10714285714285714","0","0.14285714285714285","0","0","0","0"
"https://doi.org/10.1007/s10535-012-0284-y","0","0.013333333333333334","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02666666666666667","0","0","0","0.02666666666666667","0","0.5066666666666667","0","0.41333333333333333","0.013333333333333334","0"
"https://doi.org/10.25518/1780-4507.18056","0","0","0","0","0","0","0","0","0","0","0","0","0.02127659574468085","0.06382978723404255","0.031914893617021274","0.0425531914893617","0","0","0","0.23404255319148937","0","0.574468085106383","0","0","0","0.031914893617021274"
"https://doi.org/10.4000/echogeo.13926","0","0.3333333333333333","0","0","0","0","0","0","0","0","0","0","0","0.044444444444444446","0","0.022222222222222223","0","0","0","0.15555555555555556","0","0.4444444444444444","0","0","0","0"
"https://doi.org/10.1684/agr.2009.0357","0","0","0","0","0.07894736842105263","0","0","0","0","0","0","0.02631578947368421","0","0.02631578947368421","0","0","0","0","0","0.02631578947368421","0.02631578947368421","0.5789473684210527","0","0.23684210526315788","0","0"
"https://doi.org/10.1371/journal.ppat.1010687","0.00303951367781155","0.0121580547112462","0","0","0","0","0","0","0","0","0","0","0.0060790273556231","0.00303951367781155","0","0.00303951367781155","0","0","0","0.02127659574468085","0.02735562310030395","0.41641337386018235","0","0.5075987841945289","0","0"
"https://doi.org/10.1103/physreve.99.042903","0.045454545454545456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35714285714285715","0","0","0","0.07792207792207792","0","0.44155844155844154","0.01948051948051948","0.05194805194805195","0.006493506493506494","0"
"https://doi.org/10.1007/s12355-021-00998-0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.18309859154929578","0","0","0","0","0.08450704225352113","0.676056338028169","0","0.028169014084507043","0","0.028169014084507043"
"https://doi.org/10.1073/pnas.2004468117","0","0.008771929824561403","0","0","0","0","0","0.017543859649122806","0","0","0","0","0","0","0","0","0","0","0","0.22807017543859648","0.6228070175438597","0.12280701754385964","0","0","0","0"
"https://doi.org/10.1111/1462-2920.13887","0.0030120481927710845","0","0","0.09939759036144578","0","0","0","0","0","0","0","0.0030120481927710845","0.012048192771084338","0","0.012048192771084338","0","0","0","0","0.045180722891566265","0.09939759036144578","0.4186746987951807","0","0.30120481927710846","0.0030120481927710845","0.0030120481927710845"
"https://doi.org/10.1371/journal.pone.0018071","0","0.017543859649122806","0","0","0","0","0","0","0","0.008771929824561403","0","0","0","0","0","0","0","0","0","0.05263157894736842","0","0.6491228070175439","0","0.2631578947368421","0.008771929824561403","0"
"https://doi.org/10.4000/economierurale.3571","0","0.3333333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6666666666666666","0","0","0","0"
"https://doi.org/10.3406/tiers.1997.5197","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","0","0","0","0","0","0","0","0"
"https://doi.org/10.1051/ocl/2022007","0.00847457627118644","0","0","0","0","0","0","0","0.3474576271186441","0","0","0","0","0.00847457627118644","0","0.01694915254237288","0","0.059322033898305086","0","0.00847457627118644","0.3220338983050847","0.11016949152542373","0","0.05084745762711865","0.059322033898305086","0.00847457627118644"
"https://doi.org/10.1186/s40100-020-00168-y","0","0.03225806451612903","0","0","0.2903225806451613","0","0","0","0","0","0","0","0","0.03225806451612903","0","0","0","0","0","0.03225806451612903","0.03225806451612903","0.5806451612903226","0","0","0","0"
"https://doi.org/10.1093/gigascience/giz028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.14285714285714285","0","0","0","0","0","0","0.31746031746031744","0","0.46825396825396826","0","0.07142857142857142"
"https://doi.org/10.37833/cord.v20i01.383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0"
"https://doi.org/10.35690/978-2-7592-3676-3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03571428571428571","0","0","0","0.7142857142857143","0","0.25","0","0","0","0"
"https://doi.org/10.1590/s0104-77602010000300005","0","0","0","0","0","0","0","0.05263157894736842","0","0","0","0","0","0","0.02631578947368421","0.3157894736842105","0","0","0","0.15789473684210525","0","0.05263157894736842","0","0.05263157894736842","0.34210526315789475","0"
"https://doi.org/10.1017/s0014479722000503","0","0","0","0","0","0","0","0.012048192771084338","0","0","0","0","0","0","0","0","0","0","0","0.03614457831325301","0","0.8072289156626506","0","0.13253012048192772","0.012048192771084338","0"
"https://doi.org/10.4000/aof.13740","0","0.5526315789473685","0","0","0","0","0","0","0","0","0.07894736842105263","0","0","0","0","0","0","0.02631578947368421","0","0.02631578947368421","0","0.2894736842105263","0","0.02631578947368421","0","0"
